Age,Attrition,DistanceFromHome,Education,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageHoursPerDay,IrregularDays
53,0,11,3,2701,2,21090,2.0,13,0,31.0,3,25,3,7,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,3,3,1.0,4.0,3.0,8.013222455648927,23
38,0,29,3,2702,1,37220,5.0,14,0,6.0,0,3,1,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3,3,4.0,4.0,3.0,9.679868113912232,23
24,0,1,5,2703,3,93800,0.0,16,0,5.0,2,4,1,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2,3,1.0,3.0,2.0,6.901887706855792,26
36,1,1,3,2704,1,54860,7.0,12,1,10.0,2,5,0,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,3,3,3.0,1.0,3.0,6.500812621832359,33
34,0,24,3,2705,4,27420,0.0,11,1,13.0,2,12,2,11,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,3,3,1.0,2.0,3.0,6.120792349726776,17
21,0,2,3,2706,2,137570,1.0,12,1,0.0,3,0,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,3,3,3.0,4.0,3.0,5.9806673881673875,30
34,1,15,2,2707,2,84630,2.0,13,0,8.0,2,4,1,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,3,2.0,1.0,3.0,7.7862403628117915,16
32,1,10,3,2709,2,165980,1.0,13,0,10.0,2,10,6,7,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,3,3,2.0,1.0,3.0,9.491586648376773,18
44,0,3,1,2711,1,23450,3.0,15,2,24.0,0,22,5,17,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,3,1.0,4.0,3.0,7.094737394957984,23
46,0,2,3,2712,1,34200,3.0,13,2,22.0,3,2,2,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,3,2.0,1.0,2.0,8.01465541490858,24
33,0,3,3,2713,1,43730,4.0,14,0,7.0,3,1,0,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,3,3,3.0,4.0,3.0,6.460929038281979,23
44,0,26,3,2714,5,47590,2.0,21,0,9.0,2,4,1,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,4,4.0,4.0,4.0,8.498006535947713,23
30,0,1,4,2715,1,53010,1.0,16,1,10.0,3,10,1,8,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,3,3,4.0,3.0,3.0,6.09725321395776,19
39,1,1,4,2716,1,36730,3.0,14,1,19.0,3,1,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,4.0,4.0,4.0,6.489479458450046,23
24,1,2,5,2717,3,47680,2.0,11,1,6.0,2,2,2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,3,2.0,4.0,2.0,9.689935720844813,19
43,0,9,5,2718,1,12740,1.0,19,0,6.0,3,5,1,4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,3,4.0,3.0,2.0,6.499559426229508,17
50,1,12,4,2719,1,49000,1.0,11,0,3.0,3,3,0,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,2,3,1.0,3.0,3.0,8.894330543933053,22
35,0,2,4,2720,3,104660,1.0,13,0,2.0,1,2,2,2,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,3,3,4.0,4.0,3.0,7.1040713276836165,25
36,0,25,1,2721,4,170070,9.0,12,1,6.0,2,1,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2,3,2.0,1.0,4.0,9.130807971014494,31
33,0,9,2,2722,4,29090,2.0,11,0,10.0,2,5,1,3,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,2,3,3.0,1.0,3.0,6.599109929078015,26
35,0,10,1,2723,1,57650,1.0,14,1,1.0,2,1,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,3,3,3.0,4.0,3.0,6.1866900093370685,23
27,0,8,2,2724,3,45990,1.0,15,1,1.0,3,1,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,3,4.0,1.0,3.0,7.5895013947001395,22
26,1,4,3,2725,2,24040,1.0,12,0,1.0,6,1,0,1,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,3,3,1.0,3.0,2.0,7.700121671258035,19
27,0,24,3,2726,4,31720,1.0,20,1,9.0,1,9,1,7,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,4,4.0,3.0,3.0,6.773530543530543,30
30,0,1,4,2727,1,20330,1.0,14,1,12.0,3,12,3,7,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,1,3,3.0,4.0,3.0,6.813341335162323,18
41,1,20,4,2728,2,102090,1.0,13,1,23.0,2,22,15,8,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,2.0,3.0,3.0,6.006660855416086,22
34,0,7,2,2729,1,86200,0.0,13,1,10.0,2,9,8,7,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,2,3,2.0,3.0,3.0,7.779143026004728,26
37,0,17,3,2730,3,20640,4.0,16,0,8.0,3,1,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2,3,2.0,2.0,3.0,6.083371980676328,31
46,0,20,3,2731,3,40350,4.0,14,1,14.0,2,9,0,8,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,3,3,1.0,4.0,3.0,9.295620490620491,30
35,0,8,4,2732,3,38380,1.0,16,1,1.0,2,1,0,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,3,3,4.0,4.0,3.0,6.919921802054155,23
48,1,2,4,2733,1,45910,9.0,16,0,23.0,6,1,0,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1,3,1.0,3.0,3.0,9.309293684710351,27
28,1,10,1,2734,1,25610,1.0,22,1,2.0,3,2,2,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,3,4,3.0,3.0,2.0,10.671643614568927,20
44,0,1,1,2735,3,15630,5.0,12,2,9.0,3,4,1,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3,3,2.0,1.0,2.0,9.391213080168777,24
35,0,5,4,2736,3,48980,2.0,15,2,10.0,2,4,2,3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,3,3,3.0,1.0,3.0,9.484306742640076,27
33,0,29,4,2738,1,31800,1.0,14,1,15.0,2,15,8,12,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,3,3,1.0,4.0,3.0,8.223002267573696,16
35,0,15,3,2739,3,65490,1.0,20,0,9.0,3,9,1,8,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,3,4,2.0,1.0,2.0,6.477757246376812,31
35,0,3,2,2740,1,63880,3.0,13,0,4.0,6,2,2,2,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,3,3.0,1.0,3.0,8.797342403628118,16
31,0,10,2,2741,2,112440,3.0,12,1,10.0,3,7,1,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3,3,4.0,4.0,2.0,6.079943710230054,34
37,0,4,3,2742,4,160320,1.0,13,0,7.0,2,7,0,7,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,3,3,1.0,3.0,4.0,7.4127754036087365,27
32,0,21,3,2743,2,23620,1.0,11,0,9.0,2,9,7,8,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,3,3,1.0,4.0,3.0,8.112133190883192,27
38,0,25,3,2744,2,163280,1.0,17,3,10.0,2,10,9,9,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,3,3,4.0,4.0,3.0,6.184593079922028,33
50,0,2,4,2745,4,83760,5.0,14,3,29.0,2,27,13,8,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3,3,2.0,3.0,2.0,9.529191609977326,16
59,0,1,3,2746,1,166060,7.0,11,0,28.0,6,21,7,9,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,3,3,1.0,1.0,2.0,6.903471064814815,21
36,0,1,2,2747,2,86060,1.0,14,2,17.0,3,17,12,8,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,3,3.0,3.0,3.0,6.004394257703082,23
55,0,7,3,2748,3,22720,2.0,17,1,21.0,2,5,0,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,3,3,4.0,3.0,3.0,8.11756763285024,31
36,0,3,3,2749,2,20180,1.0,13,0,6.0,5,6,0,3,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,3,2.0,2.0,3.0,7.211824074074074,21
45,0,1,2,2750,1,70830,2.0,12,1,25.0,5,1,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,3,3,2.0,1.0,3.0,6.77077147525677,23
35,0,9,3,2751,2,40840,4.0,13,1,5.0,3,3,1,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,3,3,2.0,1.0,2.0,6.08270863137816,28
36,1,7,2,2752,4,144110,0.0,18,3,2.0,2,1,0,0,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4,3,4.0,3.0,2.0,8.87298726851852,21
59,0,10,4,2753,3,23080,7.0,19,1,20.0,4,4,1,3,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,2,3,1.0,3.0,2.0,6.809138418079097,25
29,0,28,4,2754,1,48410,0.0,11,0,6.0,3,5,0,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,3,3.0,2.0,3.0,7.797563131313131,19
31,0,3,2,2755,3,42850,1.0,21,1,1.0,2,1,1,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1,4,3.0,2.0,3.0,6.30899930264993,22
32,0,3,4,2756,2,97150,1.0,15,1,10.0,1,10,0,9,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,2,3,2.0,2.0,3.0,7.5021654846335695,26
36,0,2,3,2757,2,43200,3.0,17,0,5.0,2,1,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,3,3,2.0,4.0,3.0,7.192458804143127,25
31,0,27,3,2758,2,21320,1.0,18,0,11.0,3,11,1,8,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,3,3,3.0,4.0,3.0,6.103305898491084,18
35,0,2,4,2759,2,101240,0.0,14,1,16.0,2,15,2,8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,4,3,3.0,1.0,3.0,6.036447626040137,34
45,0,14,3,2760,1,54730,4.0,13,0,17.0,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,3,4.0,1.0,4.0,8.942251334303736,32
37,0,1,3,2761,3,52070,4.0,17,3,16.0,3,5,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,3,1.0,3.0,4.0,6.592121101364523,33
46,0,9,3,2762,3,164370,8.0,15,1,16.0,0,4,0,2,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,3,3,2.0,2.0,3.0,10.291692894611352,28
30,0,18,3,2763,4,22960,1.0,18,1,10.0,2,10,3,0,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,3,3,4.0,4.0,2.0,9.193685666185665,30
35,0,20,4,2764,3,40690,1.0,13,0,6.0,5,6,0,4,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,3,3,2.0,3.0,3.0,7.903942768199234,29
55,0,2,3,2765,2,74410,3.0,12,1,24.0,4,1,1,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,1.0,4.0,3.0,6.689085038986354,33
38,0,11,1,2766,2,24300,7.0,13,2,17.0,2,13,1,9,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4,3,2.0,4.0,3.0,8.799516203703702,21
34,0,8,2,2767,1,58780,1.0,14,0,5.0,1,5,1,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,3,3,1.0,2.0,3.0,7.969375917767987,34
56,0,2,1,2768,2,26440,4.0,11,1,37.0,2,6,0,2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,3,3,4.0,4.0,2.0,6.303037974683544,24
23,0,10,3,2769,2,64390,3.0,22,3,3.0,2,0,0,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,3,4,3.0,1.0,3.0,6.400710514233242,19
51,0,29,4,2770,5,24510,3.0,17,0,10.0,2,4,0,3,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,3,4.0,4.0,3.0,6.680548668503214,19
30,0,8,2,2771,1,63920,1.0,21,1,11.0,2,11,10,8,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,4,4,3.0,4.0,3.0,7.580297291092746,19
46,1,1,2,2772,2,97140,1.0,22,0,9.0,0,9,4,7,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,3,4,3.0,4.0,3.0,6.212327423167848,26
40,0,6,3,2773,1,60770,1.0,16,2,22.0,2,22,11,11,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,2,3,3.0,2.0,2.0,7.393092592592593,21
51,0,8,4,2774,5,24500,0.0,12,1,11.0,2,10,1,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,3,3,3.0,4.0,1.0,10.108070175438598,14
30,0,9,3,2775,1,92500,1.0,12,3,11.0,0,11,2,7,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,3,3,3.0,2.0,2.0,8.085411301859798,28
46,0,12,1,2776,1,20740,2.0,15,1,21.0,3,10,9,5,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,3,3,3.0,1.0,2.0,9.029782559198543,17
32,0,15,3,2777,1,101690,1.0,14,0,12.0,6,11,5,7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,2,3,2.0,3.0,3.0,7.266001182033096,26
54,0,25,1,2778,1,48550,9.0,25,1,16.0,2,4,0,3,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2,4,1.0,3.0,1.0,7.6289959981167605,25
24,0,6,2,2779,2,40870,0.0,20,3,4.0,1,3,0,2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,3,4,1.0,3.0,2.0,7.780240271917487,24
28,0,9,4,2780,2,23670,1.0,13,0,5.0,2,5,0,4,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,2,3,2.0,3.0,4.0,5.9836557971014495,31
58,0,8,4,2781,2,29720,0.0,14,0,38.0,2,37,1,8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,4,3,4.0,3.0,2.0,7.103534836065574,17
44,0,23,2,2782,1,195860,4.0,16,0,17.0,3,3,1,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,2,3,2.0,2.0,4.0,6.7090300925925925,21
37,1,9,3,2783,2,54840,4.0,17,0,7.0,4,3,0,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,3,3.0,1.0,3.0,10.150894557823129,16
32,0,12,2,2784,1,20610,1.0,15,1,1.0,2,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,4.0,1.0,3.0,7.9799502668607465,32
20,1,4,4,2785,2,99240,1.0,22,0,1.0,3,1,1,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,4,4.0,4.0,3.0,10.725876251788268,28
34,0,1,4,2786,4,41980,1.0,22,1,16.0,2,16,2,10,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,2,4,1.0,3.0,3.0,7.589314128943759,18
37,0,24,2,2787,1,68150,5.0,20,1,17.0,3,1,0,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,3,4,3.0,4.0,4.0,7.763286838340487,28
59,0,12,2,2788,2,47230,9.0,14,0,30.0,0,3,2,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,3,3,3.0,4.0,3.0,7.192599290780142,26
50,0,3,4,2789,4,61420,3.0,13,2,28.0,3,8,0,7,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,2,3,1.0,2.0,2.0,9.614590643274855,14
25,1,10,1,2790,2,82370,1.0,13,0,6.0,6,6,0,3,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,2,3,3.0,3.0,3.0,8.532735760971056,23
25,0,26,3,2791,1,88530,1.0,22,1,2.0,3,2,2,1,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,3,4,4.0,4.0,3.0,7.701538647342994,31
22,0,2,1,2792,1,193310,1.0,12,1,1.0,2,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,3,3,2.0,4.0,3.0,6.3118393719806765,31
51,0,1,3,2793,1,20730,3.0,14,1,23.0,4,13,12,8,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,3,1.0,1.0,2.0,7.474746326905417,19
34,1,4,4,2794,5,55620,1.0,15,0,9.0,3,9,0,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,3,1.0,3.0,3.0,8.195805795019156,29
54,0,9,3,2795,1,196130,2.0,17,0,23.0,5,5,4,4,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,3,3,4.0,4.0,3.0,8.075190748688604,28
24,0,2,1,2796,2,34070,0.0,13,1,6.0,4,5,1,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,3,3,2.0,3.0,3.0,6.530900673400674,30
34,0,4,3,2797,2,50630,6.0,12,1,12.0,2,1,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,3,3.0,2.0,3.0,6.0196475770925115,34
37,0,6,1,2798,1,46390,2.0,12,2,12.0,3,5,1,3,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,3,3,3.0,4.0,3.0,6.219499029597283,32
34,0,9,2,2799,2,48760,2.0,21,1,14.0,3,11,5,8,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,3,4,3.0,1.0,3.0,7.892017224648229,32
36,0,7,3,2800,1,26900,0.0,11,0,10.0,1,9,2,8,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,3,3,2.0,4.0,3.0,8.026875283446712,16
